"Distance [mm]","Mag_H [kA_per_m] - Freq='1MHz' Phase='0deg'"
87.48,6.78561702769835
87.66,7.29009098593144
87.84,7.87513548448695
88.02,8.77341157461639
88.2,8.45100935215578
88.38,8.14033790061469
88.56,7.84365918117492
88.74,7.56337723149852
88.92,7.30203816572789
89.1,7.06233017448572
89.28,6.84708352487504
89.46,6.65927056047914
89.64,6.50200570136167
89.82,6.37854544406659
90,6.29228836161814
90.18,6.23936342292707
90.36,6.2254790188747
90.54,6.24974240312151
90.72,6.31096242787973
90.9,6.40764954391338
91.08,6.53801580053815
91.26,6.6999748456216
91.44,6.89114192558288
91.62,7.10883388539309
91.8,7.35006916857488
91.98,7.61156781720283
92.16,6.90063040679899
92.34,6.51619064863029
92.52,6.25413768488818
92.7,6.12338845367649
92.88,6.12621102680952
93.06,6.3011334716364
93.24,6.16362597757708
93.42,6.06264058249901
93.6,6.00146531372891
93.78,5.98252575764321
93.96,6.00738505966801
94.14,6.07674392427904
94.32,6.19044061500168
94.5,6.34745095441095
94.68,6.54588832413159
94.86,6.78300366483789
95.04,7.05994259677993
95.22,7.38723835391227
95.4,7.74612127122115
95.58,8.1330176066666
95.76,8.54468060324034
95.94,8.9781904889653
96.12,9.43095447689599
96.3,9.90070676511831
96.48,10.3855085367496
96.66,10.8837479599387
96.84,11.3941401878659
97.02,11.2804892909868
97.2,10.821572165353
97.38,10.3781220781044
97.56,9.95024205238785
97.74,9.53801689379853
97.92,9.14151319037974
98.1,8.76077931262289
98.28,8.39584541346756
98.46,8.04672342830146
98.64,7.71340707496041
98.82,7.39587185372852
99,7.09407504733783
99.18,6.80795572096873
99.36,6.62088447126421
99.54,6.4452264524703
99.72,6.27378673180712
99.9,6.10693674840599
100.08,5.94508009830467
100.26,5.78865253444758
100.44,5.63812196668558
100.62,5.49398846177623
100.8,5.35678424338349
100.98,5.22707369207803
101.16,5.10545334533695
101.34,4.99255189754399
101.52,4.90242113585693
101.7,4.82574452319685
101.88,4.75800588731396
102.06,4.69973097992332
102.24,4.65137495481165
102.42,4.6133223678374
102.6,4.58588717693072
102.78,4.56931274209354
102.96,4.56377182539941
103.14,4.5693665909937
103.32,4.5861286050934
103.5,4.61401883598729
103.68,4.65292765403582
103.86,4.70267483167118
104.04,4.76300954339728
104.22,4.83361036578974
104.4,4.91408527749587
104.58,5.00397165923475
104.76,5.11452474037878
104.94,5.25641850550448
105.12,5.410831658984
105.3,5.57830419528474
105.48,5.7593220256984
105.66,5.95431697834133
105.84,6.16366679815416
106.02,6.38769514690214
106.2,6.6266716031748
106.38,6.8808116623863
106.56,7.15027673677507
106.74,7.43517415540422
106.92,7.73555716416111
107.1,8.05142492575767
107.28,8.38272251973025
107.46,8.72934094243964
107.64,9.09111710707116
107.82,9.46783384363448
108,9.85921989896381
108.18,10.0677091183164
108.36,9.56529973975892
108.54,9.07677271097293
108.72,8.60421710695561
108.9,8.15027626485881
109.08,7.71814778398899
109.26,7.31158352580723
109.44,6.93488961392928
109.62,6.59292643412546
109.8,6.29110863432085
109.98,6.03540512459501
110.16,5.84125660297431
110.34,5.69744091950447
110.52,5.60446416811113
110.7,5.5633622158096
110.88,5.57413173404424
111.06,5.63573019868832
111.24,5.74607589004403
111.42,5.90204789284259
111.6,6.09948609624408
111.78,6.33319119383764
111.96,6.5969246836412
112.14,6.06375979293894
112.32,5.81838841260913
112.5,5.70177947337714
112.68,5.7283398514993
112.86,5.90308479876063
113.04,6.30533091138594
113.22,6.11319456268572
113.4,5.95362743800972
113.58,5.83091182506824
113.76,5.74842165201801
113.94,5.70862248746237
114.12,5.71307154045109
114.3,5.76241766048051
114.48,5.85640133749343
114.66,5.99385470187916
114.84,6.17270152447359
115.02,6.38916775140486
115.2,6.63332452533963
115.38,6.90703932192891
115.56,7.206637956657
115.74,7.52876492984899
115.92,7.87038342667093
116.1,8.22877531712985
116.28,8.60154115607364
116.46,8.98660018319113
116.64,9.38219032301208
116.82,9.78686818490712
117,10.1995090630879
117.18,8.92648995133327
117.36,8.22782000261548
117.54,7.56792845770172
117.72,6.95903180530803
117.9,6.41670762294044
118.08,5.89580669798154
118.26,6.12504040226542
118.44,6.39484261186677
118.62,6.70127714183165
118.8,7.04070163167809
118.98,7.40976754539598
119.16,7.80542017144734
119.34,8.2248986227659
119.52,8.66573583675764
119.7,9.12575857530017
119.88,9.60308742474341
120.06,10.1063876478699
120.24,10.6432568484529
120.42,11.1912692706644
120.6,11.7492584352235
120.78,12.3161754218482
120.96,12.8910888692562
121.14,13.4731849751643
121.32,14.0617674962886
121.5,14.6562577483448
121.68,15.2561946060479
121.86,15.8612345031121
122.04,15.6102154576542
122.22,15.1804018988942
122.4,14.7627591110534
122.58,14.3572835625954
122.76,13.963970875541
122.94,13.5828158254684
123.12,13.2138123415126
123.3,12.8569535063663
123.48,12.5132106679247
123.66,12.2095264779407
123.84,11.918952189864
124.02,11.6414600375815
124.2,11.3770237822801
124.38,11.1256187124464
124.56,10.887221643867
124.74,10.6618109196283
124.92,10.4493664101167
125.1,10.2861566018052
125.28,10.132105866533
125.46,9.97978730722517
125.64,9.82920030609844
125.82,9.68034451335674
126,9.53321984719078
126.18,9.38782649377838
126.36,9.24416490728421
126.54,9.10223580986
126.72,8.96204019164431
126.9,8.82357931076281
127.08,8.686854693328
127.26,8.55186813343946
127.44,8.41862169318364
127.62,8.287117702634
127.8,8.15735875985094
127.98,8.02934773088185
128.16,7.90785110303821
128.34,7.80347960722665
128.52,7.69996964704127
128.7,7.59732078800455
128.88,7.49553270355685
129.06,7.3946051750566
129.24,7.29453809178003
129.42,7.19533145092146
129.6,7.09698535759292
129.78,6.99950002482454
129.96,6.90287577356434
130.14,6.80711303267829
130.32,6.71221233895022
130.5,6.61817433708194
130.68,6.52499977969319
130.86,6.43268952732172
131.04,6.34124454842302
131.22,6.25066591937068
131.4,6.16095482445616
131.58,6.07211255588889
131.76,5.98414051379614
131.94,5.89704020622321
132.12,5.81081324913326
132.3,5.72546136640747
132.48,5.64486065620613
132.66,5.56793578372319
132.84,5.49135293673568
133.02,5.4151121935383
133.2,5.33921389912278
133.38,5.26365866517801
133.56,5.18844737008996
133.74,5.11358115894168
133.92,5.03906144351337
134.1,4.96488990228224
134.28,4.89106848042266
134.46,4.81759938980609
134.64,4.74448510900108
134.82,4.67172838327325
135,4.59933222458536
135.18,4.52729991159725
135.36,4.45563498966586
135.54,4.38434127084521
135.72,4.31342283388642
135.9,4.24288402423774
136.08,4.17272945404448
136.26,4.10296400214907
136.44,4.033592814091
136.62,3.96462130210689
136.8,3.90702400817102
136.98,3.85141266122137
137.16,3.79603425555135
137.34,3.74088707566622
137.52,3.68596941266183
137.7,3.63127956422462
137.88,3.57681583463166
138.06,3.52257653475062
138.24,3.46855998203977
138.42,3.41476450054798
138.6,3.36118842091475
138.78,3.30783008037014
138.96,3.25468782273487
139.14,3.20175999842022
139.32,3.14904496442812
139.5,3.09654108435105
139.68,3.04424672837216
139.86,2.99216027326513
140.04,2.94028010239432
140.22,2.88860460571464
140.4,2.83713217977164
140.58,2.78586122770146
140.76,2.73479015923086
140.94,2.68391739067718
141.12,2.63324134494838
141.3,2.58276045154302
141.48,2.53247314655029
141.66,2.48237787264995
141.84,2.43247307911239
142.02,2.38422130017533
142.2,2.33885813911089
142.38,2.29392230387037
142.56,2.24941373830527
142.74,2.20533264750621
142.92,2.161679497803
143.1,2.11845501676456
143.28,2.07566019319896
143.46,2.03329627715342
143.64,1.99136477991429
143.82,1.94986747400707
144,1.90880639319642
144.18,1.86818383248612
144.36,1.82800234811908
144.54,1.78826475757738
144.72,1.74897413958226
144.9,1.71013383409405
145.08,1.67174744231225
145.26,1.63381882667552
145.44,1.59635211086164
145.62,1.55935167978754
145.8,1.52282217960928
145.98,1.48676851772209
146.16,1.45119586276033
146.34,1.4161096445975
146.52,1.38151555434624
146.7,1.34741954435832
146.88,1.31382782822469
147.06,1.28074688077543
147.24,1.24818343807974
147.42,1.2253058699072
147.6,1.20381919189654
147.78,1.1822974161293
147.96,1.16073537143475
148.14,1.13912794771505
148.32,1.11747009594522
148.5,1.09575682817317
148.68,1.07398321751966
148.86,1.05214439817833
149.04,1.03023556541568
149.22,1.00825197557111
149.4,0.986188946056849
149.58,0.964041855358034
149.76,0.94180614303265
149.94,0.919477309711566
150.12,0.89705091709851
150.3,0.874522587970095
150.48,0.85188800617579
150.66,0.829142916637949
150.84,0.806283125351783
151.02,0.783304499385388
151.2,0.760202966879715
151.38,0.736974517048604
151.56,0.713615200178748
151.74,0.690121127629725
151.92,0.666488471833979
152.1,0.642713466296822
152.28,0.618792405596435
152.46,0.594721645383878
152.64,0.572682780378611
152.82,0.554558885020511
153,0.536819410990382
153.18,0.519459125474255
153.36,0.5024746186758
153.54,0.48586430381632
153.72,0.469628417134756
153.9,0.453769017887693
154.08,0.43828998834935
154.26,0.423197033811586
154.44,0.40849768258389
154.62,0.394201285993399
154.8,0.380319018384885
154.98,0.366863877120758
155.16,0.353850682581063
155.34,0.341296078163483
155.52,0.329218530283344
155.7,0.317638328373607
155.88,0.30657758488487
156.06,0.296060235285368
156.24,0.286112038060977
156.42,0.276760574715212
156.6,0.26803524976922
156.78,0.259967290761791
156.96,0.252589748249351
157.14,0.245937495805966
157.32,0.240047230023338
157.5,0.234957470510804
157.68,0.230708559895346
157.86,0.22734266382158
158.04,0.224053998785315
158.22,0.220835025682577
158.4,0.21775188540263
158.58,0.214799123377091
158.76,0.21197166429201
158.94,0.20926481208786
159.12,0.20667424995955
159.3,0.204196040356414
159.48,0.201826624982216
159.66,0.199562824795148
159.84,0.197401840007832
160.02,0.195341250087319
160.2,0.193379013755089
160.38,0.19151346898705
160.56,0.18974333301354
160.74,0.188067702319326
160.92,0.186486052643604
161.1,0.184998238979998
161.28,0.183604495576562
161.46,0.182305435935779
161.64,0.181102052814561
161.82,0.179995718224249
162,0.178988183430611
162.18,0.178081578953847
162.36,0.177278414568585
162.54,0.176581579303881
162.72,0.175994341443221
162.9,0.17552034852452
163.08,0.175163627340122
163.26,0.174928583936798
163.44,0.17487810237579
163.62,0.1753280808175
163.8,0.175991547655461
163.98,0.176851079604372
164.16,0.177889937637094
164.34,0.179092066984664
164.52,0.180442097136281
164.7,0.181925341839317
164.88,0.18352779909931
165.06,0.185236151179966
165.24,0.187037764603163
165.42,0.188920690148943
165.6,0.190873662855519
165.78,0.192886102019272
165.96,0.194948111194751
166.14,0.197050478194673
166.32,0.199184675089925
166.5,0.201342858209562
166.68,0.203517868140806
166.86,0.205703229729048
167.04,0.20789315207785
167.22,0.210082528548937
167.4,0.212266936762209
167.58,0.214442638595729
167.76,0.216606580185731
167.94,0.218756391926618
168.12,0.220890388470959
168.3,0.223007568729494
168.48,0.22510761587113
168.66,0.227190897322942
168.84,0.229258464770175
169.02,0.231051450035332
169.2,0.23248490254681
169.38,0.233890111027296
169.56,0.235267267228395
169.74,0.236616582723702
169.92,0.237938288908799
170.1,0.239232637001254
170.28,0.240499898040626
170.46,0.241740362888458
170.64,0.242954342228283
170.82,0.244142166565622
171,0.245304186227983
171.18,0.246440771364862
171.36,0.247552311947741
171.54,0.248639217770093
171.72,0.249701918447377
171.9,0.250740863417038
172.08,0.251756521938512
172.26,0.25274938309322
172.44,0.253719955784574
172.62,0.254668768737969
172.8,0.255596370500792
172.98,0.256503329442416
173.16,0.257390233754202
173.34,0.258257691449497
173.52,0.25910633036364
173.7,0.259936798153952
173.88,0.260749762299748
174.06,0.261545910102325
174.24,0.262325948684972
174.42,0.263090604992962
174.6,0.263749860365954
174.78,0.264363182251272
174.96,0.264966584158104
175.14,0.2655598764135
175.32,0.266142873732973
175.5,0.266715395220508
175.68,0.267277264368551
175.86,0.267828309058017
176.04,0.268368361558286
176.22,0.268897258527206
176.4,0.269414841011089
176.58,0.269920954444717
176.76,0.270415448651335
176.94,0.270898177842655
177.12,0.271369000618856
177.3,0.271827779968584
177.48,0.272274383268951
177.66,0.272708682285533
177.84,0.273130553172376
178.02,0.273539876471991
178.2,0.273936537115353
178.38,0.274320424421907
178.56,0.274691432099563
178.74,0.275049458244696
178.92,0.275394405342148
179.1,0.27572618026523
179.28,0.276044694275716
179.46,0.276349863023847
179.64,0.276641606548332
179.82,0.276919849276344
180,0.277184520023525
